Composition,Sample A,Sample B,Lattice Parameter (Angstrom),data_source,compound_type,a_stoich_json,b_stoich_json,Temperature,density_calc,is_single_phase,a_site_n_elements,a_site_entropy,a_site_mean_radius,a_site_radius_variance,a_site_radius_std,a_site_delta,a_site_en_mean,a_site_en_variance,a_site_mean_atomic_num,a_site_mean_molar_mass,b_site_n_elements,b_site_entropy,b_site_mean_radius,b_site_radius_variance,b_site_radius_std,b_site_delta,b_site_en_mean,b_site_en_variance,b_site_mean_atomic_num,b_site_mean_molar_mass,a_b_radius_ratio,total_entropy,total_delta,phonon_scattering_factor,n_total_elements,site_asymmetry,en_site_contrast,mass_site_contrast,lattice_volume,density_theoretical
Terbium manganese ruthenium oxide (1.94/1/1/7),"Ru,Tb",Mn,10.0501,icsd_literature,high_entropy,"{""Tb"": 0.6598639455782312, ""Ru"": 0.3401360544217687}","{""Mn"": 1.0}",130.0,7.54,1.0,2.0,5.330318909754867,0.9923809523809524,0.004399092970521543,0.06632565846278153,0.06683487656998134,1.5533333333333332,0.21555555555555564,57.857142857142854,139.24972789115645,1.0,-0.0,0.67,0.0,0.0,0.0,1.55,0.0,25.0,54.938,1.4811656005685856,5.330318909754867,0.06683487656998134,0.35625120641210406,3.0,1.0,0.0033333333333331883,84.31172789115645,1015.1054260515011,7.04419159742171
Terbium manganese ruthenium oxide (1.94/1/1/7),"Ru,Tb",Mn,10.0441,icsd_literature,high_entropy,"{""Tb"": 0.6598639455782312, ""Ru"": 0.3401360544217687}","{""Mn"": 1.0}",2.0,7.56,1.0,2.0,5.330318909754867,0.9923809523809524,0.004399092970521543,0.06632565846278153,0.06683487656998134,1.5533333333333332,0.21555555555555564,57.857142857142854,139.24972789115645,1.0,-0.0,0.67,0.0,0.0,0.0,1.55,0.0,25.0,54.938,1.4811656005685856,5.330318909754867,0.06683487656998134,0.35625120641210406,3.0,1.0,0.0033333333333331883,84.31172789115645,1013.2884300661211,7.060062771720515
Ytterbium scandium titanium oxide (1.82/0.18/2/7),"Sc,Yb",Ti,10.0082,icsd_literature,high_entropy,"{""Yb"": 0.91, ""Sc"": 0.09}","{""Ti"": 1.0}",293.0,7.03,1.0,2.0,2.515299461232599,0.976,0.0008189999999999996,0.028618176042508364,0.029321901682897902,1.1234000000000002,0.00553644,65.59,161.51244,1.0,-0.0,0.605,0.0,0.0,0.0,1.54,0.0,22.0,47.87,1.6132231404958677,2.515299461232599,0.029321901682897902,0.07375336350530833,3.0,1.0,0.41659999999999986,113.64244,1002.4620177513681,7.031847139091062
Thallium scandium dimanganate(IV) (1.8/0.2/1),"Sc,Tl",Mn,9.869,icsd_literature,high_entropy,"{""Tl"": 0.9, ""Sc"": 0.1}","{""Mn"": 1.0}",296.0,8.27,1.0,2.0,2.7027398407765,1.1280000000000001,0.006561000000000001,0.081,0.07180851063829785,1.5940000000000003,0.006084000000000001,75.0,188.4376,1.0,-0.0,0.67,0.0,0.0,0.0,1.55,0.0,25.0,54.938,1.6835820895522389,2.7027398407765,0.07180851063829785,0.19407972260895076,3.0,1.0,0.04400000000000026,133.4996,961.2125819089999,8.272577962323357
Discandium dimanganate(IV),Sc,Mn,9.5965,icsd_literature,pristine,"{""Sc"": 1.0}","{""Mn"": 1.0}",293.0,4.69,1.0,1.0,-0.0,0.885,0.0,0.0,0.0,1.36,0.0,21.0,44.956,1.0,-0.0,0.67,0.0,0.0,0.0,1.55,0.0,25.0,54.938,1.3208955223880596,-0.0,0.0,-0.0,2.0,0.0,0.18999999999999995,9.982,883.7686727571252,4.688365508885879
Yttrium samarium titanium oxide,"Sm,Y",Ti,10.098,icsd_literature,high_entropy,"{""Y"": 0.975, ""Sm"": 0.025}","{""Ti"": 1.0}",293.0,5.01,1.0,2.0,0.9719635437294333,1.0205,8.775000000000017e-05,0.009367496997597606,0.009179320918762956,1.21875,6.093750000000012e-05,39.574999999999996,90.44624999999999,1.0,-0.0,0.605,0.0,0.0,0.0,1.54,0.0,22.0,47.87,1.6867768595041321,0.9719635437294333,0.009179320918762956,0.00892196528923056,3.0,1.0,0.32125000000000004,42.576249999999995,1029.6890611920003,5.011988012985329
Yttrium samarium titanium oxide,"Sm,Y",Ti,10.105,icsd_literature,high_entropy,"{""Y"": 0.95, ""Sm"": 0.05}","{""Ti"": 1.0}",293.0,5.04,1.0,2.0,1.6504557331775846,1.0219999999999998,0.0001710000000000003,0.013076696830622032,0.012795202378299456,1.2175,0.0001187500000000002,40.15,91.98249999999999,1.0,-0.0,0.605,0.0,0.0,0.0,1.54,0.0,22.0,47.87,1.689256198347107,1.6504557331775846,0.012795202378299456,0.021117915122431805,3.0,1.0,0.3225,44.11249999999999,1031.8319076250002,5.04156055307295
Yttrium samarium titanium oxide,"Sm,Y",Ti,10.113,icsd_literature,high_entropy,"{""Y"": 0.9, ""Sm"": 0.1}","{""Ti"": 1.0}",293.0,5.11,1.0,2.0,2.7027398407765,1.025,0.0003240000000000006,0.018000000000000016,0.017560975609756113,1.215,0.00022500000000000043,41.300000000000004,95.055,1.0,-0.0,0.605,0.0,0.0,0.0,1.54,0.0,22.0,47.87,1.6942148760330578,2.7027398407765,0.017560975609756113,0.047462748423392244,3.0,1.0,0.32499999999999996,47.18500000000001,1034.2845128969998,5.110045161204967
Yttrium samarium titanium oxide,"Sm,Y",Ti,10.125,icsd_literature,high_entropy,"{""Y"": 0.75, ""Sm"": 0.25}","{""Ti"": 1.0}",293.0,5.33,1.0,2.0,4.675254392360772,1.0339999999999998,0.0006750000000000012,0.025980762113533184,0.025126462392198495,1.2075,0.00046875000000000085,44.75,104.27250000000001,1.0,-0.0,0.605,0.0,0.0,0.0,1.54,0.0,22.0,47.87,1.7090909090909088,4.675254392360772,0.025126462392198495,0.11747260366361377,3.0,1.0,0.3325,56.40250000000001,1037.970703125,5.32894286911413
Yttrium samarium titanium oxide,"Sm,Y",Ti,10.16,icsd_literature,high_entropy,"{""Y"": 0.5, ""Sm"": 0.5}","{""Ti"": 1.0}",293.0,5.66,1.0,2.0,5.762825659175385,1.049,0.0009000000000000016,0.030000000000000027,0.028598665395614953,1.1949999999999998,0.0006250000000000011,50.5,119.635,1.0,-0.0,0.605,0.0,0.0,0.0,1.54,0.0,22.0,47.87,1.7338842975206612,5.762825659175385,0.028598665395614953,0.16480912276002102,3.0,1.0,0.3450000000000002,71.76500000000001,1048.7720960000001,5.661100947337499
Samarium ytterbium titanium oxide (1/1/2/7),"Sm,Yb",Ti,10.133,icsd_literature,high_entropy,"{""Sm"": 0.5, ""Yb"": 0.5}","{""Ti"": 1.0}",293.0,6.78,1.0,2.0,5.762825659175385,1.032,0.0022089999999999987,0.046999999999999986,0.04554263565891469,1.135,0.0012249999999999943,66.0,161.7,1.0,-0.0,0.605,0.0,0.0,0.0,1.54,0.0,22.0,47.87,1.7057851239669422,5.762825659175385,0.04554263565891469,0.26245426936166943,3.0,1.0,0.405,113.82999999999998,1040.4330226369998,6.7808932783905735
Samarium hafnium oxide (2.1/1.9/6.95),Sm,Hf,10.5703,icsd_literature,pristine,"{""Sm"": 1.0}","{""Hf"": 1.0}",293.0,8.61,1.0,1.0,-0.0,1.079,0.0,0.0,0.0,1.17,0.0,62.0,150.36,1.0,-0.0,0.71,0.0,0.0,0.0,1.3,0.0,72.0,178.49,1.519718309859155,-0.0,0.0,-0.0,2.0,0.0,0.13000000000000012,28.129999999999995,1181.0327482639268,8.633912291258701
Disamarium dimolybdate(IV),Sm,Mo,10.4,icsd_literature,pristine,"{""Sm"": 1.0}","{""Mo"": 1.0}",293.0,7.14,1.0,1.0,-0.0,1.079,0.0,0.0,0.0,1.17,0.0,62.0,150.36,1.0,-0.0,0.79,0.0,0.0,0.0,2.16,0.0,42.0,95.95,1.3658227848101265,-0.0,0.0,-0.0,2.0,0.0,0.9900000000000002,54.41000000000001,1124.864,7.140275512318887
Disamarium dimolybdate(IV),Sm,Mo,10.4196,icsd_literature,pristine,"{""Sm"": 1.0}","{""Mo"": 1.0}",300.0,7.1,1.0,1.0,-0.0,1.079,0.0,0.0,0.0,1.17,0.0,62.0,150.36,1.0,-0.0,0.79,0.0,0.0,0.0,2.16,0.0,42.0,95.95,1.3658227848101265,-0.0,0.0,-0.0,2.0,0.0,0.9900000000000002,54.41000000000001,1131.2358013215362,7.100165570429613
Disamarium ditin(IV) oxide,Sm,Sn,10.509975,icsd_literature,pristine,"{""Sm"": 1.0}","{""Sn"": 1.0}",293.0,7.44,1.0,1.0,-0.0,1.079,0.0,0.0,0.0,1.17,0.0,62.0,150.36,1.0,-0.0,0.69,0.0,0.0,0.0,1.96,0.0,50.0,118.71,1.5637681159420291,-0.0,0.0,-0.0,2.0,0.0,0.79,31.65000000000002,1160.9273665122064,7.43981274543831
Disamarium ditin heptaoxide,Sm,Sn,10.52,icsd_literature,pristine,"{""Sm"": 1.0}","{""Sn"": 1.0}",299.0,7.42,1.0,1.0,-0.0,1.079,0.0,0.0,0.0,1.17,0.0,62.0,150.36,1.0,-0.0,0.69,0.0,0.0,0.0,1.96,0.0,50.0,118.71,1.5637681159420291,-0.0,0.0,-0.0,2.0,0.0,0.79,31.65000000000002,1164.2526079999998,7.4191885255886305
Disamarium ditechnate(IV),Sm,Tc,10.352,icsd_literature,pristine,"{""Sm"": 1.0}","{""Tc"": 1.0}",293.0,7.31,1.0,1.0,-0.0,1.079,0.0,0.0,0.0,1.17,0.0,62.0,150.36,1.0,-0.0,0.74,0.0,0.0,0.0,1.9,0.0,43.0,98.0,1.458108108108108,-0.0,0.0,-0.0,2.0,0.0,0.73,52.360000000000014,1109.3607342080002,7.299718752395517
Disamarium di-titanate,Sm,Ti,10.4158,icsd_literature,pristine,"{""Sm"": 1.0}","{""Ti"": 1.0}",1947.0,5.98,1.0,1.0,-0.0,1.079,0.0,0.0,0.0,1.17,0.0,62.0,150.36,1.0,-0.0,0.605,0.0,0.0,0.0,1.54,0.0,22.0,47.87,1.7834710743801652,-0.0,0.0,-0.0,2.0,0.0,0.3700000000000001,102.49000000000001,1129.9985767123123,5.978808824457134
Disamarium dititanate,Sm,Ti,10.226514285714286,icsd_literature,pristine,"{""Sm"": 1.0}","{""Ti"": 1.0}",293.0,6.3,1.0,1.0,-0.0,1.079,0.0,0.0,0.0,1.17,0.0,62.0,150.36,1.0,-0.0,0.605,0.0,0.0,0.0,1.54,0.0,22.0,47.87,1.7834710743801652,-0.0,0.0,-0.0,2.0,0.0,0.3700000000000001,102.49000000000001,1069.5051695216969,6.30786198510118
Disamarium di-titanate,Sm,Ti,10.2322,icsd_literature,pristine,"{""Sm"": 1.0}","{""Ti"": 1.0}",298.15,6.31,1.0,1.0,-0.0,1.079,0.0,0.0,0.0,1.17,0.0,62.0,150.36,1.0,-0.0,0.605,0.0,0.0,0.0,1.54,0.0,22.0,47.87,1.7834710743801652,-0.0,0.0,-0.0,2.0,0.0,0.3700000000000001,102.49000000000001,1071.2900246902482,6.307600733567256
Disamarium dizirconate,Sm,Zr,10.59001111111111,icsd_literature,pristine,"{""Sm"": 1.0}","{""Zr"": 1.0}",293.0,6.66,1.0,1.0,-0.0,1.079,0.0,0.0,0.0,1.17,0.0,62.0,150.36,1.0,-0.0,0.72,0.0,0.0,0.0,1.33,0.0,40.0,91.22,1.4986111111111111,-0.0,0.0,-0.0,2.0,0.0,0.16000000000000014,59.140000000000015,1187.652117273922,6.6586162415490975
Diterbium heptaoxodihafnate,Tb,Hf,10.4716,icsd_literature,pristine,"{""Tb"": 1.0}","{""Hf"": 1.0}",295.0,9.1,1.0,1.0,-0.0,1.04,0.0,0.0,0.0,1.22,0.0,65.0,158.93,1.0,-0.0,0.71,0.0,0.0,0.0,1.3,0.0,72.0,178.49,1.4647887323943662,-0.0,0.0,-0.0,2.0,0.0,0.08000000000000007,19.560000000000002,1148.2570837336962,9.101625654137283
Diterbium dimolybdate(IV),Tb,Mo,10.113,icsd_literature,pristine,"{""Tb"": 1.0}","{""Mo"": 1.0}",293.0,7.53,1.0,1.0,-0.0,1.04,0.0,0.0,0.0,1.22,0.0,65.0,158.93,1.0,-0.0,0.79,0.0,0.0,0.0,2.16,0.0,42.0,95.95,1.3164556962025316,-0.0,0.0,-0.0,2.0,0.0,0.9400000000000002,62.980000000000004,1034.2845128969998,7.758024706373758
Terbium molybdenum oxide (2/2/6.95),Tb,Mo,10.31246,icsd_literature,pristine,"{""Tb"": 1.0}","{""Mo"": 1.0}",295.0,7.52,1.0,1.0,-0.0,1.04,0.0,0.0,0.0,1.22,0.0,65.0,158.93,1.0,-0.0,0.79,0.0,0.0,0.0,2.16,0.0,42.0,95.95,1.3164556962025316,-0.0,0.0,-0.0,2.0,0.0,0.9400000000000002,62.980000000000004,1096.697443408875,7.525782110862216
Terbium tin zirconium oxide,Tb,"Sn,Zr",10.423759,icsd_literature,high_entropy,"{""Tb"": 1.0}","{""Sn"": 0.9, ""Zr"": 0.1}",293.0,7.76,1.0,1.0,-0.0,1.04,0.0,0.0,0.0,1.22,0.0,65.0,158.93,2.0,2.7027398407765,0.693,8.100000000000015e-05,0.009000000000000008,0.012987012987013014,1.897,0.035720999999999996,49.0,115.961,1.500721500721501,2.7027398407765,0.012987012987013014,0.03510051741268189,3.0,1.0,0.677,42.96900000000001,1132.5909458222472,7.761156053261715
Terbium distannate,Tb,Sn,10.247666666666667,icsd_literature,pristine,"{""Tb"": 1.0}","{""Sn"": 1.0}",293.0,7.82,1.0,1.0,-0.0,1.04,0.0,0.0,0.0,1.22,0.0,65.0,158.93,1.0,-0.0,0.69,0.0,0.0,0.0,1.96,0.0,50.0,118.71,1.5072463768115945,-0.0,0.0,-0.0,2.0,0.0,0.74,40.22000000000001,1076.1553549039631,8.028626194453285
Diterbium distannate,Tb,Sn,10.4235,icsd_literature,pristine,"{""Tb"": 1.0}","{""Sn"": 1.0}",295.0,7.83,1.0,1.0,-0.0,1.04,0.0,0.0,0.0,1.22,0.0,65.0,158.93,1.0,-0.0,0.69,0.0,0.0,0.0,1.96,0.0,50.0,118.71,1.5072463768115945,-0.0,0.0,-0.0,2.0,0.0,0.74,40.22000000000001,1132.5065231778751,7.828691924326767
Diterbium ditin heptaoxide,Tb,Sn,10.4287,icsd_literature,pristine,"{""Tb"": 1.0}","{""Sn"": 1.0}",299.0,7.81,1.0,1.0,-0.0,1.04,0.0,0.0,0.0,1.22,0.0,65.0,158.93,1.0,-0.0,0.69,0.0,0.0,0.0,1.96,0.0,50.0,118.71,1.5072463768115945,-0.0,0.0,-0.0,2.0,0.0,0.74,40.22000000000001,1134.2022987679027,7.81284046093318
Terbium dititanate,Tb,Ti,10.052223,icsd_literature,pristine,"{""Tb"": 1.0}","{""Ti"": 1.0}",293.0,6.68,1.0,1.0,-0.0,1.04,0.0,0.0,0.0,1.22,0.0,65.0,158.93,1.0,-0.0,0.605,0.0,0.0,0.0,1.54,0.0,22.0,47.87,1.71900826446281,-0.0,0.0,-0.0,2.0,0.0,0.32000000000000006,111.06,1015.7488596766148,6.777069019542539
Diterbium dititanate,Tb,Ti,10.13315,icsd_literature,pristine,"{""Tb"": 1.0}","{""Ti"": 1.0}",45.0,6.71,1.0,1.0,-0.0,1.04,0.0,0.0,0.0,1.22,0.0,65.0,158.93,1.0,-0.0,0.605,0.0,0.0,0.0,1.54,0.0,22.0,47.87,1.71900826446281,-0.0,0.0,-0.0,2.0,0.0,0.32000000000000006,111.06,1040.479228281031,6.710375909808351
Thallium manganese oxide (2/2/6.97),Tl,Mn,9.892,icsd_literature,pristine,"{""Tl"": 1.0}","{""Mn"": 1.0}",296.0,8.65,1.0,1.0,-0.0,1.155,0.0,0.0,0.0,1.62,0.0,81.0,204.38,1.0,-0.0,0.67,0.0,0.0,0.0,1.55,0.0,25.0,54.938,1.7238805970149254,-0.0,0.0,-0.0,2.0,0.0,0.07000000000000006,149.442,967.9486602879998,8.652585689577577
Dithallium(III) dimanganate(IV),Tl,Mn,9.891815,icsd_literature,pristine,"{""Tl"": 1.0}","{""Mn"": 1.0}",298.0,8.66,1.0,1.0,-0.0,1.155,0.0,0.0,0.0,1.62,0.0,81.0,204.38,1.0,-0.0,0.67,0.0,0.0,0.0,1.55,0.0,25.0,54.938,1.7238805970149254,-0.0,0.0,-0.0,2.0,0.0,0.07000000000000006,149.442,967.8943536301346,8.657828501940873
Dithallium(III) dimanganate(IV),Tl,Mn,9.8819,icsd_literature,pristine,"{""Tl"": 1.0}","{""Mn"": 1.0}",50.0,8.68,1.0,1.0,-0.0,1.155,0.0,0.0,0.0,1.62,0.0,81.0,204.38,1.0,-0.0,0.67,0.0,0.0,0.0,1.55,0.0,25.0,54.938,1.7238805970149254,-0.0,0.0,-0.0,2.0,0.0,0.07000000000000006,149.442,964.9867810872589,8.680868551368638
Dithallium(III) diplatinum(IV) oxide,Tl,Pt,10.132,icsd_literature,pristine,"{""Tl"": 1.0}","{""Pt"": 1.0}",293.0,11.63,1.0,1.0,-0.0,1.155,0.0,0.0,0.0,1.62,0.0,81.0,204.38,1.0,-0.0,0.74,0.0,0.0,0.0,2.28,0.0,78.0,195.085,1.560810810810811,-0.0,0.0,-0.0,2.0,0.0,0.6599999999999997,9.294999999999987,1040.1250199679998,11.632263041242298
Dithulium heptaoxodimanganate(IV),Tm,Mn,9.84959,icsd_literature,pristine,"{""Tm"": 1.0}","{""Mn"": 1.0}",30.0,7.78,1.0,1.0,-0.0,0.994,0.0,0.0,0.0,1.25,0.0,69.0,168.93,1.0,-0.0,0.67,0.0,0.0,0.0,1.55,0.0,25.0,54.938,1.4835820895522387,-0.0,0.0,-0.0,2.0,0.0,0.30000000000000004,113.992,955.5522922922859,7.780881653905533
Dithulium ditin heptaoxide,Tm,Sn,10.163633333333337,icsd_literature,pristine,"{""Tm"": 1.0}","{""Sn"": 1.0}",293.0,8.29,1.0,1.0,-0.0,0.994,0.0,0.0,0.0,1.25,0.0,69.0,168.93,1.0,-0.0,0.69,0.0,0.0,0.0,1.96,0.0,50.0,118.71,1.4405797101449276,-0.0,0.0,-0.0,2.0,0.0,0.71,50.22000000000001,1049.8976574578319,8.493164634970814
Dithulium distannate,Tm,Sn,10.3262,icsd_literature,pristine,"{""Tm"": 1.0}","{""Sn"": 1.0}",295.0,8.29,1.0,1.0,-0.0,0.994,0.0,0.0,0.0,1.25,0.0,69.0,168.93,1.0,-0.0,0.69,0.0,0.0,0.0,1.96,0.0,50.0,118.71,1.4405797101449276,-0.0,0.0,-0.0,2.0,0.0,0.71,50.22000000000001,1101.086902980728,8.291019584956182
Dithulium ditin heptaoxide,Tm,Sn,10.3278,icsd_literature,pristine,"{""Tm"": 1.0}","{""Sn"": 1.0}",299.0,8.29,1.0,1.0,-0.0,0.994,0.0,0.0,0.0,1.25,0.0,69.0,168.93,1.0,-0.0,0.69,0.0,0.0,0.0,1.96,0.0,50.0,118.71,1.4405797101449276,-0.0,0.0,-0.0,2.0,0.0,0.71,50.22000000000001,1101.598808240952,8.28909295865752
Dithulium dititanate,Tm,Ti,10.0675,icsd_literature,pristine,"{""Tm"": 1.0}","{""Ti"": 1.0}",293.0,7.11,1.0,1.0,-0.0,0.994,0.0,0.0,0.0,1.25,0.0,69.0,168.93,1.0,-0.0,0.605,0.0,0.0,0.0,1.54,0.0,22.0,47.87,1.6429752066115704,-0.0,0.0,-0.0,2.0,0.0,0.29000000000000004,121.06,1020.3869950468752,7.1066379425748
Yttrium yterbium heptaoxodistannate (1.9/0.1/1),"Y,Yb",Sn,10.37036,icsd_literature,high_entropy,"{""Y"": 0.95, ""Yb"": 0.05}","{""Sn"": 1.0}",293.0,6.38,1.0,2.0,1.6504557331775846,1.0172999999999999,5.490999999999974e-05,0.007410128204019127,0.007284113048283788,1.214,0.0006839999999999987,40.55,93.11649999999999,1.0,-0.0,0.69,0.0,0.0,0.0,1.96,0.0,50.0,118.71,1.4743478260869565,1.6504557331775846,0.007284113048283788,0.01202210614165363,3.0,1.0,0.746,25.593500000000006,1115.2737968839026,6.380224772541151
Yttrium titanium hafnium oxide (2/1.5/0.5/7),Y,"Hf,Ti",10.179,icsd_literature,high_entropy,"{""Y"": 1.0}","{""Ti"": 0.75, ""Hf"": 0.25}",293.0,5.68,1.0,1.0,-0.0,1.019,0.0,0.0,0.0,1.22,0.0,39.0,88.91,2.0,4.675254392360772,0.63125,0.0020671874999999996,0.045466333698683026,0.0720258751662305,1.48,0.010799999999999999,34.5,80.525,1.6142574257425741,4.675254392360772,0.0720258751662305,0.3367392892345478,3.0,1.0,0.26,8.384999999999991,1054.6669653390002,5.6795873725392925
Yttrium titanium hafnium oxide (2/1/1/7),Y,"Hf,Ti",10.2524,icsd_literature,high_entropy,"{""Y"": 1.0}","{""Ti"": 0.5, ""Hf"": 0.5}",293.0,6.36,1.0,1.0,-0.0,1.019,0.0,0.0,0.0,1.22,0.0,39.0,88.91,2.0,5.762825659175385,0.6575,0.002756249999999999,0.05249999999999999,0.07984790874524711,1.42,0.0144,47.0,113.18,1.5498098859315588,5.762825659175385,0.07984790874524711,0.4601495773486046,3.0,1.0,0.19999999999999996,24.27000000000001,1077.647252133824,6.361586883724023
Yttrium titanium hafnium oxide (2/0.5/1.5/7),Y,"Hf,Ti",10.3246,icsd_literature,high_entropy,"{""Y"": 1.0}","{""Ti"": 0.25, ""Hf"": 0.75}",293.0,7.02,1.0,1.0,-0.0,1.019,0.0,0.0,0.0,1.22,0.0,39.0,88.91,2.0,4.675254392360772,0.68375,0.0020671874999999996,0.045466333698683026,0.06649555202732431,1.36,0.010799999999999999,59.5,145.835,1.4903107861060327,4.675254392360772,0.06649555202732431,0.3108836216882022,3.0,1.0,0.14000000000000012,56.92500000000001,1100.5751563309361,7.019472030248197
Diyttrium zirconium manganese(IV) heptaoxide,Y,"Mn,Zr",10.4507,icsd_literature,high_entropy,"{""Y"": 1.0}","{""Zr"": 0.95, ""Mn"": 0.05}",293.0,5.45,1.0,1.0,-0.0,1.019,0.0,0.0,0.0,1.22,0.0,39.0,88.91,2.0,1.6504557331775846,0.7174999999999999,0.00011874999999999969,0.01089724735885167,0.015187801197005779,1.3410000000000002,0.0022989999999999994,39.25,89.40589999999999,1.4202090592334495,1.6504557331775846,0.015187801197005779,0.02506679355995957,3.0,1.0,0.12100000000000022,0.4958999999999918,1141.3954656118428,5.452186588372001
Diyttrium zirconium manganese(IV) heptaoxide,Y,"Mn,Zr",10.4468,icsd_literature,high_entropy,"{""Y"": 1.0}","{""Zr"": 0.9, ""Mn"": 0.1}",293.0,5.42,1.0,1.0,-0.0,1.019,0.0,0.0,0.0,1.22,0.0,39.0,88.91,2.0,2.7027398407765,0.7150000000000001,0.00022499999999999945,0.014999999999999982,0.02097902097902097,1.352,0.004355999999999999,38.5,87.5918,1.4251748251748249,2.7027398407765,0.02097902097902097,0.05670083582048599,3.0,1.0,0.13200000000000012,1.3181999999999903,1140.118101991232,5.419104228568877
Diyttrium dimanganate(IV),Y,Mn,9.902,icsd_literature,pristine,"{""Y"": 1.0}","{""Mn"": 1.0}",293.0,5.47,1.0,1.0,-0.0,1.019,0.0,0.0,0.0,1.22,0.0,39.0,88.91,1.0,-0.0,0.67,0.0,0.0,0.0,1.55,0.0,25.0,54.938,1.5208955223880594,-0.0,0.0,-0.0,2.0,0.0,0.33000000000000007,33.971999999999994,970.8871788079998,5.469514787104634
Diyttrium dimanganate(IV),Y,Mn,9.91129,icsd_literature,pristine,"{""Y"": 1.0}","{""Mn"": 1.0}",298.0,5.45,1.0,1.0,-0.0,1.019,0.0,0.0,0.0,1.22,0.0,39.0,88.91,1.0,-0.0,0.67,0.0,0.0,0.0,1.55,0.0,25.0,54.938,1.5208955223880594,-0.0,0.0,-0.0,2.0,0.0,0.33000000000000007,33.971999999999994,973.6223858228394,5.4518326876205006
Diyttrium dimolybdenum(IV) oxide,Y,Mo,10.23,icsd_literature,pristine,"{""Y"": 1.0}","{""Mo"": 1.0}",293.0,5.98,1.0,1.0,-0.0,1.019,0.0,0.0,0.0,1.22,0.0,39.0,88.91,1.0,-0.0,0.79,0.0,0.0,0.0,2.16,0.0,42.0,95.95,1.2898734177215188,-0.0,0.0,-0.0,2.0,0.0,0.9400000000000002,7.040000000000006,1070.599167,5.978732296985827
Yttrium titanium tin oxide (2/1.5/0.5/7),Y,"Sn,Ti",10.3162,icsd_literature,high_entropy,"{""Y"": 1.0}","{""Ti"": 0.75, ""Sn"": 0.25}",293.0,5.09,1.0,1.0,-0.0,1.019,0.0,0.0,0.0,1.22,0.0,39.0,88.91,2.0,4.675254392360772,0.62625,0.0013546874999999987,0.036806079660838625,0.05877218309115953,1.645,0.03307499999999999,29.0,65.58,1.6271457085828342,4.675254392360772,0.05877218309115953,0.2747749071455751,3.0,1.0,0.42500000000000004,23.33,1097.8910876475281,5.091956011399976
Diyttrium heptaoxotitanostannate,Y,"Sn,Ti",10.2532,icsd_literature,high_entropy,"{""Y"": 1.0}","{""Ti"": 0.5, ""Sn"": 0.5}",293.0,5.62,1.0,1.0,-0.0,1.019,0.0,0.0,0.0,1.22,0.0,39.0,88.91,2.0,5.762825659175385,0.6475,0.0018062499999999984,0.04249999999999998,0.06563706563706556,1.75,0.044099999999999986,36.0,83.28999999999999,1.5737451737451738,5.762825659175385,0.06563706563706556,0.37825496604626035,3.0,1.0,0.53,5.6200000000000045,1077.899539912768,5.62246152121587
Diyttrium zirconium tin heptaoxide,Y,"Sn,Zr",10.3,icsd_literature,high_entropy,"{""Y"": 1.0}","{""Zr"": 0.5, ""Sn"": 0.5}",293.0,6.08,1.0,1.0,-0.0,1.019,0.0,0.0,0.0,1.22,0.0,39.0,88.91,2.0,5.762825659175385,0.705,0.0002250000000000004,0.015000000000000013,0.021276595744680826,1.645,0.09922499999999997,45.0,104.965,1.4453900709219858,5.762825659175385,0.021276595744680826,0.12261331189734848,3.0,1.0,0.42500000000000004,16.055000000000007,1092.7270000000003,6.077808331197219
Yttrium titanium tin oxide (2/0.5/1.5/7),Y,"Sn,Ti",10.197,icsd_literature,high_entropy,"{""Y"": 1.0}","{""Ti"": 0.25, ""Sn"": 0.75}",293.0,6.16,1.0,1.0,-0.0,1.019,0.0,0.0,0.0,1.22,0.0,39.0,88.91,2.0,4.675254392360772,0.66875,0.0013546874999999987,0.036806079660838625,0.055037128464805386,1.855,0.03307499999999999,43.0,101.0,1.5237383177570094,4.675254392360772,0.055037128464805386,0.25731257659800544,3.0,1.0,0.635,12.090000000000003,1060.2719153729997,6.161116840472299
Yttrium tin zirconium oxide (2/1.8/0.2/7),Y,"Sn,Zr",10.38564,icsd_literature,high_entropy,"{""Y"": 1.0}","{""Sn"": 0.9, ""Zr"": 0.1}",293.0,6.19,1.0,1.0,-0.0,1.019,0.0,0.0,0.0,1.22,0.0,39.0,88.91,2.0,2.7027398407765,0.693,8.100000000000015e-05,0.009000000000000008,0.012987012987013014,1.897,0.035720999999999996,49.0,115.961,1.4704184704184704,2.7027398407765,0.012987012987013014,0.03510051741268189,3.0,1.0,0.677,27.051000000000002,1120.2108979783502,6.188678972078664
Diyttrium distannate,Y,Sn,10.329078333333332,icsd_literature,pristine,"{""Y"": 1.0}","{""Sn"": 1.0}",293.0,6.28,1.0,1.0,-0.0,1.019,0.0,0.0,0.0,1.22,0.0,39.0,88.91,1.0,-0.0,0.69,0.0,0.0,0.0,1.96,0.0,50.0,118.71,1.4768115942028985,-0.0,0.0,-0.0,2.0,0.0,0.74,29.799999999999997,1102.0079132157746,6.317919401604582
